id,Class,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation
13433,0,8105,151.0345125,69.22876598,0.888764619,8318,101.5854641,0.74549301,362.465,0.775230283,2.181672754
13434,0,9533,163.4878424,74.93675257,0.888765156,9778,110.1716505,0.768976365,395.769,0.764814142,2.181677705
13435,0,7072,141.1686021,64.70626268,0.888765811,7249,94.89125387,0.778169014,338.912,0.773710024,2.181683754
13436,0,7725,147.4028578,67.56285544,0.888769137,7920,99.17547823,0.705350621,353.286,0.777777718,2.181714447
13437,0,8395,153.5232032,70.36805061,0.888769461,8660,103.3868753,0.564977455,368.69,0.776082424,2.18171744
13438,0,9095,159.4914271,73.10336021,0.888770278,9358,107.6109365,0.650386156,387.591,0.760790708,2.18172498
13439,0,8292,153.0930603,70.17032508,0.888771373,8506,102.7506803,0.581649832,366.936,0.773906533,2.181735088
13440,0,9255,161.2024484,73.88718886,0.888771631,9460,108.5533601,0.666594641,388.112,0.772097499,2.181737469
13441,0,7904,149.5962747,68.56720279,0.888772641,8180,100.3179214,0.581347455,362.162,0.757270495,2.181746792
13442,0,7945,149.8315873,68.67408694,0.888775983,8235,100.5777718,0.574392713,360.128,0.769821413,2.181777639
13443,0,9886,166.167357,76.15948756,0.888782086,10065,112.192897,0.675827181,397.308,0.787002026,2.181833968
13444,0,8781,157.1263248,72.01504492,0.888784272,8954,105.7370155,0.770533521,374.159,0.788209108,2.181854152
13445,0,9333,161.5710457,74.05073099,0.888788881,9520,109.0098375,0.605724299,384.616,0.792823357,2.181896701
13446,0,10053,168.8755695,77.39791615,0.888790716,10441,113.136542,0.571355499,408.494,0.757066768,2.181913647
13447,0,9271,161.5193407,74.02457168,0.888796741,9554,108.6471528,0.622381848,388.583,0.771558485,2.181969271
13448,0,8685,156.3178025,71.63970259,0.888800026,8966,105.1574317,0.789186733,373.927,0.780559541,2.181999602
13449,0,8157,151.7509277,69.54655283,0.888800613,8376,101.9108187,0.633799534,365.038,0.7692441,2.182005025
13450,0,9808,165.8826197,76.02201467,0.88880375,9962,111.7494226,0.684486007,393.644,0.795395352,2.182033986
13451,0,7810,148.0489442,67.84841133,0.888805992,7922,99.71961113,0.753279321,349.828,0.801958258,2.182054691
13452,0,6018,130.9612625,60.0170755,0.888807294,6173,87.53488208,0.649120915,313.308,0.770404975,2.182066711
13453,0,7931,149.1571602,68.35568842,0.888808067,8121,100.489118,0.574960128,356.325,0.784955843,2.18207385
13454,0,9414,162.8405039,74.62641633,0.888808288,9650,109.4818573,0.627851141,388.716,0.782923311,2.182075892
13455,0,8527,155.2982452,71.16856738,0.888812898,8824,104.1965143,0.714453289,375.516,0.759887385,2.182118468
13456,0,8419,153.9613814,70.55551476,0.888814263,8594,103.5345533,0.570547574,368.259,0.780123992,2.182131077
13457,0,7913,149.3087819,68.42304109,0.888815431,8096,100.3750194,0.775784314,357.9,0.776296509,2.182141856
13458,0,8875,158.3737482,72.576873,0.888816499,9168,106.3014626,0.586156793,382.309,0.763043297,2.182151719
13459,0,8415,153.9483112,70.54818104,0.888818765,8585,103.5099549,0.570044709,371.701,0.76537897,2.182172651
13460,0,8758,157.0094029,71.94991546,0.888822173,8930,105.5984466,0.582236405,377.323,0.77301558,2.182204133
13461,0,9048,159.8504561,73.24948389,0.888829755,9311,107.3325272,0.624172185,384.762,0.768029867,2.182274162
13462,0,8938,158.7652392,72.75195925,0.888830526,9196,106.6780908,0.667114495,385.689,0.755049995,2.182281286
13463,0,8762,157.0473838,71.96471957,0.888830711,8959,105.6225586,0.577206851,377.663,0.771976776,2.182282995
13464,0,6630,136.4746619,62.53536076,0.888839033,6749,91.87806148,0.792114695,322.826,0.799440935,2.182359872
13465,0,7397,144.5923925,66.25493041,0.888839509,7600,97.04716849,0.623220153,349.35,0.761629904,2.182364266
13466,0,7341,144.175011,66.06358777,0.888839833,7590,96.67911614,0.699142857,346.867,0.766724109,2.18236726
13467,0,8917,158.0220331,72.40733425,0.888843775,9117,106.552696,0.762136752,377.616,0.785828645,2.182403685
13468,0,7915,149.3938629,68.45369248,0.888844206,8150,100.3877034,0.732599037,358.313,0.774703741,2.182407661
13469,0,8815,157.527895,72.18026758,0.888845894,9008,105.9415244,0.595769127,375.628,0.78508425,2.182423262
13470,0,9511,163.41043,74.87518761,0.888847454,9752,110.0444515,0.595032533,390.363,0.784329865,2.18243767
13471,0,6816,138.6923493,63.54844207,0.88885058,7012,93.15793437,0.577089154,334.548,0.765283888,2.182466553
13472,0,8317,152.8576971,70.03869026,0.888851504,8524,102.905458,0.58014788,370.218,0.762538024,2.182475093
13473,0,8967,159.1246203,72.90899497,0.888855296,9235,106.8510131,0.581178301,381.665,0.773557076,2.182510133
13474,0,8400,153.681687,70.41448857,0.888857374,8594,103.4176589,0.772626932,367.906,0.77985778,2.182529337
13475,0,8885,158.0679928,72.4222431,0.888863833,9153,106.3613339,0.711939103,381.23,0.768233353,2.182589024
13476,0,8105,150.9859327,69.17160471,0.888883771,8317,101.5854641,0.584776335,360.847,0.782197971,2.182773311
13477,0,9273,161.6784231,74.06828713,0.888889821,9581,108.6588712,0.686787143,393.743,0.751630564,2.182829243
13478,0,9684,165.4360277,75.78931827,0.888891088,10023,111.0407662,0.617602041,398.731,0.765428522,2.182840952
13479,0,9421,162.5466778,74.46218926,0.888902071,9753,109.5225536,0.617932573,398.914,0.743957817,2.182942502
13480,0,8893,157.7335082,72.25656721,0.888904431,9108,106.4092067,0.654378219,376.906,0.786669032,2.182964322
13481,0,7677,147.0971511,67.38358603,0.888906336,7831,98.86688012,0.803453689,352.044,0.778408395,2.182981936
13482,0,9340,162.0739087,74.24405877,0.888907019,9553,109.05071,0.624790956,386.359,0.786275374,2.18298826
13483,0,8216,152.1199217,69.68336288,0.888910059,8470,102.2787177,0.645505971,365.137,0.774387989,2.183016368
13484,0,9128,160.1131057,73.34256345,0.888917562,9343,107.8059858,0.664918415,383.274,0.780848494,2.183085758
13485,0,8835,157.2401533,72.02549726,0.888921039,9173,106.0616395,0.721518987,403.138,0.683138787,2.183117914
13486,0,8434,153.9272162,70.50699958,0.888924293,8567,103.6267452,0.576683761,364.778,0.796500743,2.183148015
13487,0,6531,136.1873447,62.38092504,0.88892525,6755,91.18951402,0.595785441,328.236,0.761758177,2.183156864
13488,0,7781,148.1540648,67.85801534,0.888940182,7982,99.53430011,0.575092387,354.654,0.777383922,2.183294989
13489,0,9327,162.2920269,74.33250712,0.888943434,9605,108.9747917,0.767654321,391.237,0.765723544,2.183325078
13490,0,7522,146.6302523,67.15910494,0.888943586,7689,97.86372083,0.752501,353.426,0.756739149,2.183326481
13491,0,9403,162.4958099,74.42499658,0.888946118,9667,109.4178753,0.571958638,393.806,0.761923981,2.183349914
13492,0,9526,163.3180739,74.80092219,0.888948267,9750,110.1311941,0.697415623,392.362,0.77758265,2.183369792
13493,0,9877,166.8411978,76.41344631,0.888951643,10140,112.1418164,0.787639553,401.268,0.770842876,2.183401035
13494,0,8417,154.2545798,70.64557741,0.888962279,8689,103.5222548,0.595093326,371.021,0.76836966,2.183499456
13495,0,9135,160.4399637,73.47826915,0.888962578,9473,107.8473145,0.557862595,387.687,0.763758293,2.183502219
13496,0,9610,164.4110843,75.29370046,0.888972799,9865,110.6156952,0.595710389,395.391,0.772466568,2.183596812
13497,0,8624,156.1202492,71.49525048,0.888978009,8878,104.7874889,0.577512891,374.669,0.772010291,2.183645042
13498,0,8860,157.9423857,72.32913804,0.888979835,9136,106.2115924,0.723560637,383.464,0.757171728,2.183661937
13499,0,7053,140.7718563,64.46542458,0.888981782,7186,94.76369827,0.799659864,335.14,0.789098499,2.183679968
13500,0,9569,164.0969265,75.14677768,0.888982377,9812,110.3794782,0.566749585,392.351,0.781136427,2.18368547
13501,0,7275,143.0403106,65.5040358,0.888982541,7399,96.24353323,0.813212609,340.681,0.787674952,2.183686987
13502,0,8329,153.7299053,70.3985094,0.888984991,8598,102.9796687,0.707165903,371.984,0.756404678,2.183709665
13503,0,9112,160.3264395,73.41541673,0.888997474,9371,107.7114605,0.584327305,389.042,0.756537738,2.183825232
13504,0,6700,138.0588726,63.2170194,0.889004223,6942,92.36181543,0.56142115,335.153,0.749546265,2.183887724
13505,0,8662,156.1651872,71.50711697,0.889006748,9006,105.0180981,0.558478401,389.655,0.716914784,2.18391111
13506,0,8557,155.0497735,70.99336315,0.889016755,8788,104.3796474,0.771735209,371.827,0.777767069,2.18400378
13507,0,8640,155.7951229,71.3334595,0.889020657,8835,104.8846493,0.638864241,370.885,0.789305389,2.184039916
13508,0,9313,161.8464654,74.10408673,0.889020922,9562,108.8929744,0.736787975,387.995,0.777404784,2.184042373
13509,0,8054,150.9865194,69.13128962,0.889022255,8285,101.2653509,0.573565019,365.059,0.759443326,2.18405472
13510,0,9471,163.5878883,74.90058798,0.889023561,9694,109.8128031,0.569170673,394.376,0.765217238,2.18406681
13511,0,8489,154.3944515,70.69043724,0.889026331,8641,103.9640827,0.603855456,368.472,0.785701196,2.184092468
13512,0,7862,148.928577,68.18759687,0.889027218,8088,100.0510335,0.567243867,356.92,0.775534522,2.184100684
13513,0,9177,161.5120597,73.94541275,0.889038653,9562,108.094955,0.765515516,409.515,0.687655574,2.184206616
13514,0,8087,151.1128817,69.18040093,0.889052059,8350,101.4725983,0.60171131,362.898,0.771663854,2.184330817
13515,0,8576,155.3013019,71.09767907,0.889052743,8787,104.4954656,0.779282145,371.149,0.782344524,2.184337153
13516,0,7783,148.380899,67.92736433,0.889060104,7955,99.54709125,0.594122137,356.464,0.769707188,2.184405364
13517,0,8059,150.6577211,68.96846189,0.889064239,8277,101.2967793,0.692116111,360.199,0.780559501,2.184443685
13518,0,8963,159.0730838,72.81750795,0.889075113,9170,106.8271784,0.583224883,385.396,0.758313617,2.184544463
13519,0,9463,163.5230868,74.85391181,0.889077114,9794,109.7664148,0.639954014,395.1,0.761771367,2.184563009
13520,0,9295,161.5856118,73.96677339,0.889077893,9555,108.7876903,0.617690059,388.7,0.773090216,2.184570238
13521,0,9620,164.3670859,75.23911919,0.889080683,9845,110.6732326,0.610444825,395.746,0.771883697,2.184596094
13522,0,7742,147.9618653,67.72731024,0.889088723,8013,99.28454339,0.680555556,357.693,0.760400071,2.184670627
13523,0,6205,132.5759948,60.68362154,0.889092757,6328,88.88448332,0.784846952,316.442,0.778687868,2.184708023
13524,0,7177,142.0553766,65.02154345,0.889096554,7302,95.5930971,0.594910478,338.013,0.78937979,2.184743226
13525,0,8195,152.1860977,69.65715599,0.889101351,8423,102.1479225,0.583689459,365.076,0.772666806,2.184787701
13526,0,8683,156.0137752,71.40710035,0.889108027,8808,105.1453231,0.682196732,370.562,0.794617091,2.184849608
13527,0,8616,155.9607853,71.38257143,0.889108937,8836,104.7388749,0.635445092,375.045,0.769748399,2.184858042
13528,0,8338,153.5120936,70.26053687,0.889113226,8605,103.0352916,0.682435751,370.165,0.76468232,2.184897816
13529,0,8568,155.3606196,71.10102344,0.889131648,8766,104.4467157,0.571428571,373.14,0.7732959,2.185068682
13530,0,8640,156.276198,71.51767179,0.889139446,8785,104.8846493,0.582406471,373.462,0.778450083,2.185141016
13531,0,8825,157.5219807,72.08677805,0.889142743,9094,106.001599,0.76446639,378.376,0.774599861,2.185171608
13532,0,8945,158.7881117,72.66596533,0.889143496,9160,106.7198563,0.569455055,384.055,0.762084909,2.18517859
13533,0,9297,161.9175218,74.09761032,0.889144965,9586,108.7993936,0.569669118,387.958,0.776217217,2.185192223
13534,0,8233,152.3630832,69.72486112,0.889146293,8481,102.3844772,0.597893972,365.348,0.775094243,2.185204542
13535,0,9301,161.8721462,74.07230339,0.889159406,9666,108.8227964,0.664736993,396.439,0.743681134,2.185326212
13536,0,6897,139.7396547,63.94419564,0.889160633,7100,93.70983481,0.565142576,344.316,0.731064476,2.185337595
13537,0,9302,161.6947518,73.98892558,0.889166416,9590,108.8286463,0.571973191,389.703,0.769695063,2.185391266
13538,0,9186,160.7296281,73.54704208,0.889167243,9347,108.1479471,0.812632696,381.668,0.792437113,2.185398944
13539,0,7974,150.1185065,68.69151035,0.889167482,8187,100.7611638,0.568353528,358.079,0.781498937,2.185401162
13540,0,8937,158.5793877,72.56298534,0.889167713,9155,106.6721229,0.563493064,380.93,0.773947084,2.185403302
13541,0,9274,161.4689579,73.88009497,0.889183979,9442,108.66473,0.620832776,384.722,0.78737734,2.185554282
13542,0,8437,153.8787984,70.40690981,0.889185012,8600,103.6451737,0.776673111,366.402,0.789736557,2.185563871
13543,0,7195,142.2222083,65.0681845,0.889204107,7337,95.71289633,0.767712335,338.788,0.78774313,2.185741148
13544,0,7577,146.6654006,67.10081592,0.889204727,7850,98.22085334,0.597084318,353.047,0.763909833,2.185746903
13545,0,9345,162.4640984,74.32885746,0.889204768,9726,109.0798952,0.610784314,396.283,0.747787645,2.185747285
13546,0,8589,155.2265891,71.01753229,0.889205087,8733,104.5746358,0.784813597,369.668,0.789821135,2.185750252
13547,0,8177,151.8005578,69.44801505,0.88921213,8334,102.0356788,0.588061848,363.817,0.776314834,2.185815645
13548,0,8289,153.2407815,70.10253186,0.88922683,8520,102.7320913,0.76806894,368.179,0.768411713,2.185952168
13549,0,7978,149.9045943,68.57629147,0.889226989,8142,100.7864331,0.810031475,356.13,0.79047252,2.185953645
13550,0,9355,162.3870179,74.28639959,0.889227557,9598,109.1382423,0.647673775,388.293,0.779712566,2.18595892
13551,0,8534,155.1105917,70.95696214,0.889229965,8745,104.2392741,0.763737247,372.777,0.771728048,2.185981292
13552,0,8696,156.7174072,71.69192608,0.889230262,9020,105.2240043,0.567364781,376.174,0.772239203,2.185984053
13553,0,7899,148.7323785,68.03862641,0.889231886,8095,100.2861863,0.629151732,362.624,0.754864305,2.185999135
13554,0,7988,150.3811642,68.79264664,0.889232666,8195,100.8495785,0.724535147,359.182,0.778070217,2.186006377
13555,0,7623,146.6487205,67.08511234,0.889233046,7757,98.5185518,0.779288489,349.489,0.784275705,2.186009912
13556,0,9339,162.2373244,74.21594724,0.889233812,9548,109.044872,0.618476821,396.739,0.745590646,2.186017028
13557,0,6789,138.6121036,63.40716853,0.889238827,6964,92.97323953,0.643568111,333.032,0.76920791,2.186063609
13558,0,8356,154.3961256,70.62738458,0.889239086,8740,103.1464475,0.557624291,376.735,0.739837527,2.186066022
13559,0,9051,159.8141052,73.1046034,0.889242938,9306,107.3503196,0.595695669,382.567,0.777125963,2.186101801
13560,0,10156,168.8303713,77.2286324,0.88924394,10435,113.7146464,0.581539166,410.989,0.75556557,2.18611111
13561,0,9883,167.0416042,76.40849383,0.889249781,10217,112.1758727,0.631582311,404.578,0.758742014,2.186165383
13562,0,8595,155.6882159,71.21428827,0.88925281,8882,104.6111557,0.74454262,375.267,0.766964026,2.186193524
13563,0,7129,141.5989194,64.76933313,0.889253845,7242,95.27289601,0.585880999,336.278,0.792212275,2.186203138
13564,0,7391,144.3450512,66.02523771,0.88925461,7599,97.0078011,0.587846974,345.191,0.779460548,2.186210246
13565,0,8767,157.5087923,72.04646154,0.889254729,9038,105.6526909,0.739456815,378.922,0.767292987,2.186211354
13566,0,8690,156.8497838,71.74104565,0.889267772,8995,105.1876972,0.77958195,379.791,0.757077436,2.186332557
13567,0,8115,150.7899234,68.96820247,0.889271667,8295,101.6481131,0.789320105,359.959,0.787031863,2.186368761
13568,0,9048,159.6334772,73.01300139,0.889271861,9193,107.3325272,0.569952756,380.814,0.784037154,2.186370567
13569,0,8648,156.0429302,71.3703752,0.889273132,8877,104.9331958,0.610863884,375.312,0.771508373,2.186382371
13570,0,6914,140.0043214,64.03447788,0.889273917,7069,93.8252536,0.598252142,336.639,0.766673378,2.186389676
13571,0,8691,156.8885362,71.75584981,0.889277347,8899,105.1937493,0.57632626,375.728,0.773628557,2.186421548
13572,0,6669,137.305216,62.79876818,0.889278436,6837,92.14789484,0.584589762,329.834,0.770335191,2.186431676
13573,0,7420,145.0410788,66.33634257,0.889280379,7713,97.1979291,0.60620915,353.088,0.74790744,2.186449737
13574,0,8359,153.5907991,70.24593274,0.889282826,8589,103.1649619,0.790823084,366.368,0.78258068,2.186472484
13575,0,8725,156.5291588,71.5885125,0.889287103,8909,105.3993123,0.576211861,373.527,0.785834878,2.18651224
13576,0,7512,145.2376117,66.42316459,0.889291232,7656,97.79864754,0.795931341,346.776,0.784995881,2.18655062
13577,0,8518,154.8100919,70.80069204,0.889292439,8719,104.1415116,0.795331466,369.784,0.782800813,2.186561846
13578,0,6940,140.1282724,64.08607452,0.889292619,7171,94.00150233,0.573553719,335.185,0.776247446,2.186563515
13579,0,7459,145.5415438,66.56050443,0.8892971,7688,97.45303363,0.593964007,348.954,0.76975782,2.186605181
13580,0,6490,134.5804169,61.54647906,0.889301586,6609,90.90283079,0.683157895,319.006,0.801413876,2.186646888
13581,0,8034,150.2206825,68.69690991,0.889309098,8155,101.1395398,0.587066131,356.242,0.795520638,2.186716734
13582,0,8288,152.3267687,69.66001344,0.889309177,8434,102.7258942,0.585931425,361.552,0.796742658,2.186717474
13583,0,9186,160.5296457,73.41024886,0.889312359,9388,108.1479471,0.600352918,391.415,0.753462037,2.186747058
13584,0,8985,159.2584231,72.82844019,0.889313903,9247,106.9582036,0.685668498,381.693,0.774996167,2.186761418
13585,0,8303,152.7348578,69.8429101,0.889321719,8439,102.8188112,0.742997763,363.3,0.790522265,2.186834104
13586,0,8191,151.7581386,69.39583897,0.889323193,8355,102.1229901,0.791400966,361.82,0.786251798,2.186847812
13587,0,9740,165.4073102,75.63718736,0.889323608,9948,111.361363,0.707848837,396.596,0.778165839,2.186851679
13588,0,9594,164.1559468,75.06279531,0.889330407,9806,110.523573,0.740277778,391.99,0.784620412,2.186914917
13589,0,8412,154.4920029,70.64369536,0.88933079,8667,103.4915023,0.617077465,374.408,0.754082546,2.186918481
13590,0,9930,166.9601637,76.34412086,0.889333318,10139,112.4422904,0.570722455,401.233,0.775114431,2.186941991
13591,0,8541,155.0433474,70.89500231,0.889333454,8721,104.2820164,0.652831919,368.048,0.792336498,2.186943259
13592,0,9176,160.5129554,73.39361342,0.889341198,9355,108.0890654,0.597046002,386.014,0.773850659,2.1870153
13593,0,9263,161.4963418,73.84311294,0.88934167,9514,108.6002666,0.639886709,385.945,0.781467085,2.187019688
13594,0,9560,163.9347944,74.95771324,0.889342817,9727,110.327558,0.807432432,390.154,0.789215541,2.187030357
13595,0,7437,144.5437746,66.09121599,0.889343271,7656,97.30921074,0.668674699,358.959,0.725300459,2.187034577
13596,0,9019,159.4164308,72.89127169,0.889344302,9259,107.1603819,0.627103324,381.347,0.779341104,2.18704417
13597,0,8700,156.6599435,71.62929858,0.889349559,8998,105.2482021,0.56614824,384.467,0.739623972,2.187093084
13598,0,9104,160.1014086,73.20212755,0.889351823,9280,107.6641668,0.611006711,381.008,0.788086565,2.187114145
13599,0,8769,157.220128,71.88233207,0.889359691,8977,105.6647414,0.598770912,378.644,0.76859539,2.187187358
13600,0,7385,144.2643501,65.95716271,0.889365683,7519,96.96841773,0.609021936,342.139,0.792784591,2.187243116
13601,0,9554,164.1731703,75.05879017,0.889367613,9769,110.2929309,0.791221532,390.12,0.788857702,2.187261078
13602,0,6069,130.7426582,59.77178965,0.889378666,6195,87.90501008,0.678403756,312.15,0.782708992,2.187363954
13603,0,9296,161.9300683,74.02903393,0.889381029,9593,108.7935421,0.567521368,390.496,0.766077664,2.187385944
13604,0,8261,152.8314357,69.8694051,0.889381153,8505,102.5584315,0.775680751,369.312,0.761124405,2.187387104
13605,0,9779,166.0149931,75.89024241,0.889400482,10079,111.5840916,0.565587045,402.762,0.757543075,2.187567042
13606,0,7274,143.2305384,65.47452044,0.889401524,7388,96.23691832,0.588511327,340.933,0.786402854,2.187576747
13607,0,8249,152.8730377,69.88191716,0.889403031,8481,102.4839158,0.643749025,366.444,0.771962026,2.18759078
13608,0,8663,156.7117225,71.63501691,0.889408459,8954,105.02416,0.587959821,376.794,0.76677902,2.187641314
13609,0,8009,150.5845449,68.83353101,0.88941075,8233,100.9820554,0.668977614,361.018,0.772201153,2.187662651
13610,0,6601,136.2242937,62.26784604,0.889416359,6748,91.67690132,0.653047091,324.87,0.785959884,2.187714887
13611,0,8759,157.138278,71.82690784,0.889418575,8880,105.6044752,0.586513995,372.511,0.793206359,2.187735527
13612,0,8671,156.1610524,71.37842382,0.8894245,8851,105.072642,0.59366014,372.08,0.787057383,2.187790709
13613,0,6759,138.3138127,63.2186883,0.889432234,6928,92.76759177,0.759779676,331.534,0.772744929,2.187862741
13614,0,7150,142.3754393,65.07490857,0.889433012,7402,95.41311621,0.741086236,346.884,0.746702093,2.187869986
13615,0,8470,154.3397273,70.54302872,0.889434156,8600,103.8476718,0.573731626,364.579,0.800774022,2.187880647
13616,0,8826,157.5350551,72.00031535,0.889444531,9001,106.0076045,0.683126935,375.35,0.787228751,2.187977293
13617,0,8911,158.713368,72.53846703,0.889445788,9169,106.5168418,0.777506326,379.484,0.777587675,2.187989001
13618,0,8690,156.7796838,71.65467859,0.88944584,8978,105.1876972,0.679862306,377.294,0.767131547,2.187989492
13619,0,8910,158.3154599,72.35559222,0.889449081,9153,106.5108649,0.7724987,382.487,0.765339644,2.188019683
13620,0,8954,158.6109691,72.49063244,0.889449138,9166,106.7735308,0.683302808,378.385,0.785885237,2.188020214
13621,0,7328,144.8448882,66.19894147,0.889449569,7457,96.59347485,0.579976256,346.746,0.765900592,2.188024233
13622,0,9908,167.4932075,76.54955368,0.889450872,10198,112.3176629,0.583097928,403.615,0.764295435,2.188036369
13623,0,8534,155.3846799,71.01521543,0.889452089,8829,104.2392741,0.646515152,374.358,0.765223442,2.188047715
13624,0,8698,156.5446353,71.54389315,0.889456865,8952,105.2361039,0.640029433,375.343,0.77584082,2.18809221
13625,0,6958,139.9181913,63.94440265,0.889460124,7054,94.12332735,0.586875844,332.126,0.792662912,2.18812258
13626,0,7978,150.3695578,68.71833624,0.889468579,8279,100.7864331,0.608821734,365.072,0.752223412,2.188201374
13627,0,8715,157.1050496,71.7938817,0.889476917,8906,105.3388942,0.809643255,374.556,0.780627306,2.188279083
13628,0,8023,150.1119714,68.59795142,0.889477713,8171,101.0702769,0.576199368,357.624,0.788303298,2.188286505
13629,0,9272,161.4302215,73.76918221,0.88948079,9473,108.6530122,0.716759431,386.474,0.780086429,2.188315183
13630,0,9670,165.8302598,75.77903939,0.889483391,10543,110.9604722,0.665565421,437.053,0.63616259,2.188339429
13631,0,9148,160.5583713,73.3691428,0.889485999,9376,107.9240258,0.788145085,382.925,0.783986488,2.188363735
13632,0,8372,153.6853512,70.22677567,0.889491531,8494,103.2451523,0.815348656,364.78,0.790636838,2.188415312
13633,0,7695,148.1171478,67.68212474,0.889492403,7952,98.98271716,0.562171245,358.518,0.752309521,2.188423434
13634,0,7148,142.514234,65.11914078,0.889502253,7302,95.39977078,0.566133376,341.438,0.770496553,2.188515271
13635,0,9131,160.7092706,73.43219194,0.889504878,9437,107.8237,0.755627276,386.977,0.766227791,2.188539745
13636,0,10014,168.2494683,76.87713057,0.889506011,10321,112.9168756,0.558474151,404.268,0.769978714,2.188550314
13637,0,9196,160.9908355,73.55672427,0.889518029,9355,108.2067967,0.667828613,382.852,0.788400673,2.188662385
13638,0,9137,160.7150882,73.42940478,0.889522282,9345,107.8591198,0.581678126,385.213,0.773769521,2.188702043
13639,0,9224,161.1591186,73.63161186,0.889524407,9458,108.3714056,0.596019643,384.956,0.782180478,2.188721862
13640,0,9811,166.3324256,75.9941177,0.889527848,10005,111.7665119,0.584335914,399.959,0.770712126,2.188753954
13641,0,8560,155.8262255,71.19201798,0.889534496,8865,104.397943,0.614942529,374.739,0.765994836,2.188815965
13642,0,8793,157.7363409,72.06376855,0.889537491,9053,105.8092402,0.700079618,378.931,0.769531967,2.188843909
13643,0,9681,165.3409515,75.53750235,0.889539123,9967,111.0235652,0.564423974,398.877,0.76463134,2.188859127
13644,0,8496,154.8866708,70.76077529,0.889541095,8800,104.0069381,0.570048309,373.997,0.763287466,2.188877526
13645,0,8143,151.7545484,69.32717195,0.889550155,8352,101.8233255,0.572483127,365.448,0.766201715,2.188962049
13646,0,8682,156.0031242,71.26751986,0.889552001,8899,105.1392682,0.588211382,371.087,0.792279037,2.188979278
13647,0,9119,160.3869386,73.26994753,0.889552794,9326,107.7528255,0.566256831,382.633,0.782694414,2.188986672
13648,0,8087,151.6935104,69.29745364,0.889556363,8346,101.4725983,0.571600226,368.83,0.747041674,2.189019977
13649,0,8292,153.2976855,70.02979901,0.88955798,8525,102.7506803,0.598268398,365.899,0.77829943,2.189035063
13650,0,7360,144.6581614,66.08284332,0.889558791,7553,96.80414789,0.785317968,344.006,0.781547978,2.189042634
13651,0,8099,150.94874,68.95619208,0.889559873,8273,101.5478561,0.734603175,359.595,0.787071115,2.189052723
13652,0,8630,156.1674059,71.33793974,0.889567225,8834,104.8239346,0.578573344,372.544,0.781385798,2.189121335
13653,0,8449,154.3480675,70.50474472,0.889574256,8604,103.7188551,0.71735439,369.71,0.776770599,2.189186957
13654,0,8316,153.3212604,70.03362293,0.889581242,8532,102.8992714,0.687841191,368.867,0.768041589,2.189252162
13655,0,7883,149.1519607,68.12821696,0.889584567,8068,100.1845663,0.571811983,356.433,0.779732396,2.189283198
13656,0,8586,155.6886954,71.11356653,0.889586012,8760,104.5563711,0.779411765,370.884,0.78437646,2.189296683
13657,0,6764,138.959974,63.47157755,0.889589151,7020,92.80189804,0.564419226,335.55,0.754916602,2.189325985
13658,0,8931,158.4503784,72.37404426,0.889589155,9054,106.6363089,0.716543646,376.186,0.793057534,2.189326022
13659,0,9038,159.7609396,72.97164292,0.889592418,9231,107.273198,0.565865264,381.773,0.779240972,2.189356484
13660,0,6310,133.5028647,60.97807259,0.889592639,6474,89.63337284,0.573636364,319.241,0.778039952,2.189358551
13661,0,9149,160.453291,73.28634041,0.889597338,9340,107.9299245,0.591938406,383.775,0.780602847,2.18940242
13662,0,8954,158.8806828,72.56590851,0.889604286,9169,106.7735308,0.78125818,380.089,0.778854533,2.189467287
13663,0,8026,150.4190991,68.700008,0.889608462,8225,101.0891715,0.642285531,365.692,0.754185364,2.189506282
13664,0,8296,152.7277763,69.75403704,0.889609804,8506,102.7754604,0.63751633,364.98,0.782601136,2.189518811
13665,0,7798,148.6748601,67.90235184,0.889611986,8056,99.64297251,0.583857442,356.706,0.770144585,2.189539185
13666,0,8913,158.7487411,72.50286604,0.889613278,9165,106.5287945,0.799587333,381.155,0.770957661,2.189551252
13667,0,9457,163.3244309,74.59202974,0.889615229,9758,109.7316106,0.683655028,393.478,0.767577689,2.189569468
13668,0,7136,141.9788393,64.84315229,0.889615646,7346,95.319659,0.616714199,341.559,0.768658154,2.189573366
13669,0,7248,143.3601912,65.47256007,0.889620908,7533,96.06477096,0.708920188,356.477,0.716745575,2.189622508
13670,0,9154,160.8354767,73.45257337,0.889623924,9338,107.9594127,0.581945327,383.774,0.781033523,2.189650673
13671,0,8982,159.3738777,72.78431053,0.88962637,9266,106.9403459,0.591154403,384.349,0.764066931,2.189673524
13672,0,7318,143.8733166,65.70490728,0.889628034,7521,96.52754523,0.787305003,345.734,0.7693396,2.18968906
13673,0,7689,147.3951795,67.31166929,0.889633686,7820,98.94411988,0.695207957,354.047,0.77082872,2.189741854
13674,0,8643,156.2303475,71.34434511,0.889640662,8893,104.9028569,0.625488493,375.062,0.772090567,2.189807016
13675,0,8549,155.4186963,70.97280445,0.889643604,8749,104.3308433,0.670509804,372.555,0.774006109,2.189834508
13676,0,9433,163.0776785,74.46931621,0.889646767,9659,109.5922836,0.586848327,388.015,0.787340639,2.189864052
13677,0,8030,150.5083972,68.7290033,0.889648672,8157,101.1143587,0.709991158,357.834,0.788065296,2.189881855
